iter	MAE	RMSE
3794	4.520677521	6.220159197
3795	4.52031398	6.219675382
3796	4.519881067	6.219106973
3797	4.519148984	6.21817909
3798	4.518802631	6.217732288
3799	4.518240905	6.216931706
3800	4.517474273	6.216015237
3801	4.516966118	6.215274462
3802	4.516553587	6.214715386
3803	4.516356677	6.214493196
3804	4.515773363	6.21363844
3805	4.515689619	6.213557084
3806	4.515137831	6.212923355
3807	4.514677186	6.212313746
3808	4.514242254	6.211634186
3809	4.514073584	6.211321977
3810	4.513310134	6.210233063
3811	4.512669703	6.209205998
3812	4.512057552	6.208362523
3813	4.511231392	6.207156679
3814	4.510827287	6.206664725
3815	4.510017864	6.205586108
3816	4.509722158	6.205207428
3817	4.509187525	6.204480631
3818	4.508752922	6.20378054
3819	4.508314395	6.203236373
3820	4.507997268	6.202721116
3821	4.507455683	6.201958127
3822	4.507385868	6.201835931
3823	4.506965386	6.201138901
3824	4.506745734	6.200838843
3825	4.506076936	6.199894136
3826	4.505448278	6.199030072
3827	4.50484193	6.198191622
3828	4.50435214	6.197627353
3829	4.503578213	6.1965999
3830	4.502661788	6.195323484
3831	4.501754353	6.194032364
3832	4.501471226	6.193561659
3833	4.500784961	6.192775282
3834	4.500169545	6.192061026
3835	4.499770005	6.191499032
3836	4.499131902	6.190612462
3837	4.498290689	6.189500532
3838	4.498113653	6.189257098
3839	4.497782303	6.188781338
3840	4.497615819	6.188629098
3841	4.49692163	6.187703009
3842	4.496456439	6.187145032
3843	4.49574681	6.186108261
3844	4.495239835	6.185322097
3845	4.494732941	6.184708872
3846	4.493907461	6.183523493
3847	4.493579721	6.183152564
3848	4.493094195	6.182461135
3849	4.492210046	6.181235399
3850	4.492028725	6.180913296
3851	4.491748912	6.18043227
3852	4.490880302	6.179261506
3853	4.490580061	6.178845973
3854	4.49008358	6.178153586
3855	4.489457762	6.177444765
3856	4.489219352	6.177029542
3857	4.488596556	6.176203048
3858	4.488190799	6.175612004
3859	4.487908456	6.175109278
3860	4.48752934	6.174534899
3861	4.486967889	6.173825933
3862	4.486719172	6.173449362
3863	4.485906432	6.172260855
3864	4.485523941	6.171789535
3865	4.484668381	6.170530879
3866	4.484298355	6.170106578
3867	4.483896379	6.169606337
3868	4.483427187	6.169000372
3869	4.483168175	6.168540702
3870	4.482127768	6.16696823
3871	4.481696976	6.166317853
3872	4.481004753	6.165465563
3873	4.480982176	6.165435397
3874	4.480386893	6.164600452
3875	4.480352292	6.164578484
3876	4.47946199	6.163345855
3877	4.478403543	6.161796207
3878	4.477766543	6.160958908
3879	4.477314272	6.160354653
3880	4.476701765	6.159535188
3881	4.476067536	6.158748179
3882	4.4758074	6.158322113
3883	4.47579414	6.158313127
3884	4.475290337	6.157614845
3885	4.475252112	6.157557527
3886	4.474840283	6.15688791
3887	4.47432928	6.156291602
3888	4.474057326	6.1558739
3889	4.473591314	6.155207788
3890	4.472704249	6.154082404
3891	4.472087196	6.153248188
3892	4.471627794	6.152751442
3893	4.471286531	6.152345508
3894	4.470897573	6.151828864
3895	4.470804588	6.151680716
3896	4.470309806	6.150952655
3897	4.470283396	6.150924166
3898	4.470174521	6.150775032
3899	4.469433522	6.149777695
3900	4.46922392	6.149434869
3901	4.468892693	6.148892248
3902	4.468441243	6.148243954
3903	4.467966143	6.147595869
3904	4.46753326	6.146984291
3905	4.466975463	6.146309616
3906	4.466913576	6.146138496
3907	4.466357562	6.145316334
3908	4.465804977	6.144544218
3909	4.465268973	6.143719277
3910	4.464743007	6.143110193
3911	4.464417061	6.142570724
3912	4.464412571	6.142568037
3913	4.463628291	6.14151502
3914	4.463221454	6.140889321
3915	4.462635565	6.140058398
3916	4.462381817	6.139725129
3917	4.462143337	6.139359689
3918	4.461717537	6.138808375
3919	4.461711217	6.138803041
3920	4.461107989	6.138074735
3921	4.460672079	6.13752981
3922	4.460105326	6.136831235
3923	4.459528136	6.136056807
3924	4.458899542	6.135052042
3925	4.458843971	6.134987128
3926	4.458420896	6.134440292
3927	4.458131076	6.134109941
3928	4.457533345	6.133263382
3929	4.45701355	6.132538187
3930	4.456246467	6.131555987
3931	4.456077388	6.131325033
3932	4.455766376	6.130813754
3933	4.455368592	6.130237731
3934	4.454698432	6.129377524
3935	4.453965961	6.128388296
3936	4.453810037	6.128192453
3937	4.453381729	6.127395331
3938	4.452994032	6.126807109
3939	4.452809492	6.126592623
3940	4.452414319	6.126071302
3941	4.452210897	6.125778656
3942	4.451928626	6.125359101
3943	4.451419052	6.12475604
3944	4.450777665	6.123896374
3945	4.450218487	6.123171899
3946	4.449689533	6.122447384
3947	4.44924928	6.121832516
3948	4.44842124	6.120693002
3949	4.448116016	6.120232671
3950	4.447659552	6.119616476
3951	4.447399782	6.119253354
3952	4.447247717	6.119032271
3953	4.447035476	6.118763019
3954	4.446560266	6.118066378
3955	4.446152867	6.117481863
3956	4.445457977	6.116620069
3957	4.445115537	6.116049548
3958	4.444784355	6.115566182
3959	4.44415438	6.114711656
3960	4.443546462	6.113885975
3961	4.443160657	6.113311858
3962	4.442697702	6.112640883
3963	4.441928692	6.111530154
3964	4.441655707	6.111159886
3965	4.44144232	6.11088665
3966	4.440984678	6.110329331
3967	4.440436045	6.109480962
3968	4.439515602	6.108317202
3969	4.43908094	6.10757444
3970	4.438379355	6.106776562
3971	4.437923264	6.106225933
3972	4.437311522	6.105387444
3973	4.437082628	6.104986752
3974	4.436617539	6.104398476
3975	4.435770829	6.103291759
3976	4.435458315	6.102874559
3977	4.435160053	6.10247001
3978	4.434821655	6.1020831
3979	4.434506905	6.101509909
3980	4.433745761	6.100492662
3981	4.433431467	6.10013708
3982	4.433155523	6.099633361
3983	4.432549217	6.098713992
3984	4.431890828	6.097664141
3985	4.431317119	6.096936747
3986	4.430808949	6.096231529
3987	4.430175543	6.095252045
3988	4.429869742	6.094797745
3989	4.429497883	6.094289957
3990	4.429484444	6.094271391
3991	4.429101909	6.09374555
3992	4.428439191	6.09289176
3993	4.427795949	6.091953735
3994	4.427790485	6.09195046
3995	4.427650137	6.091811007
3996	4.426949228	6.090767506
3997	4.426091543	6.089569377
3998	4.425803344	6.089149254
3999	4.42517199	6.088272069
4000	4.424784291	6.087702766
4001	4.424331884	6.087204958
4002	4.424052548	6.086750816
4003	4.423535357	6.086117862
4004	4.423284352	6.085780943
4005	4.422647951	6.08483858
4006	4.422001619	6.083967907
4007	4.421462523	6.083227698
4008	4.420786092	6.082396345
4009	4.420236678	6.081606614
4010	4.419528308	6.080619711
4011	4.419137156	6.080104458
4012	4.418854361	6.079734637
4013	4.418438006	6.079219167
4014	4.417902035	6.078494142
4015	4.417154979	6.077349163
4016	4.416529659	6.076498453
4017	4.41583981	6.07539089
4018	4.41531719	6.07469959
4019	4.414952464	6.074255144
4020	4.414502553	6.073624903
4021	4.414457764	6.073548722
4022	4.413980433	6.072919418
4023	4.413567337	6.072351636
4024	4.413100509	6.071763653
4025	4.412694861	6.071184766
4026	4.412151491	6.070472643
4027	4.41173741	6.069855248
4028	4.411238498	6.069201319
4029	4.410884865	6.068692963
4030	4.410437373	6.068005927
4031	4.410045301	6.067602418
4032	4.409383594	6.066600571
4033	4.408888939	6.065989573
4034	4.408316934	6.06527088
4035	4.407950474	6.064641383
4036	4.4076297	6.064189462
4037	4.406884517	6.063129301
4038	4.406592093	6.062780507
4039	4.40610608	6.062028675
4040	4.405863348	6.061721877
4041	4.405003204	6.060597485
4042	4.404334753	6.059615375
4043	4.403986891	6.059088352
4044	4.40348454	6.058474191
4045	4.403122339	6.057953522
4046	4.402562893	6.057213141
4047	4.402039378	6.056349022
4048	4.401932877	6.056149218
4049	4.40150392	6.055615424
4050	4.400946092	6.054805567
4051	4.400253107	6.053893373
4052	4.399741076	6.053151627
4053	4.399318017	6.052581109
4054	4.398971532	6.052070916
4055	4.39839042	6.051313258
4056	4.397785157	6.050416143
4057	4.397191625	6.049558924
4058	4.396747196	6.048938591
4059	4.396109222	6.048008411
4060	4.395591086	6.047270864
4061	4.395101149	6.046499352
4062	4.395082531	6.046462333
4063	4.394272286	6.045515266
4064	4.393488202	6.044423111
4065	4.392520262	6.043186371
4066	4.392120698	6.042565284
4067	4.391608445	6.041945272
4068	4.391189872	6.041387596
4069	4.39061877	6.040591934
4070	4.390332535	6.040198455
4071	4.389786517	6.039482291
4072	4.388898458	6.038197205
4073	4.388479305	6.037617287
4074	4.388224338	6.03732188
4075	4.387936863	6.036860782
4076	4.387567459	6.036298404
4077	4.387330074	6.035862324
4078	4.386353868	6.034572737
4079	4.386215316	6.034285164
4080	4.3859671	6.034016529
4081	4.385517323	6.033455565
4082	4.385361994	6.033241072
4083	4.384465687	6.032053025
4084	4.383945102	6.031307504
4085	4.383515967	6.030763945
4086	4.383186603	6.030310397
4087	4.382846747	6.02977294
4088	4.381931519	6.028414855
4089	4.381363502	6.027648237
4090	4.381147714	6.02735172
4091	4.380519268	6.026325325
4092	4.380020605	6.025634347
4093	4.37933699	6.024658498
4094	4.378951465	6.024058833
4095	4.378425112	6.02336461
4096	4.378176303	6.02296541
4097	4.377759527	6.022368083
4098	4.377289018	6.021680026
4099	4.377014072	6.021218095
4100	4.376558463	6.020516343
4101	4.376241889	6.020091147
4102	4.37575788	6.019531552
4103	4.375223887	6.018713223
4104	4.374864222	6.018215106
4105	4.374284896	6.017465589
4106	4.374007916	6.017075296
4107	4.373489803	6.016418822
4108	4.372938432	6.015572166
4109	4.372498043	6.014895362
4110	4.372036618	6.014282051
4111	4.371633454	6.013693993
4112	4.370862861	6.012594176
4113	4.370597901	6.01222398
4114	4.370233625	6.011720542
4115	4.369697854	6.010924754
4116	4.369487813	6.010691458
4117	4.368720628	6.009598448
4118	4.368260554	6.00898301
4119	4.367749787	6.008322935
4120	4.366761851	6.006789376
4121	4.366109306	6.00599892
4122	4.365446609	6.005107263
4123	4.364611411	6.003883629
4124	4.364105113	6.003235867
4125	4.363747427	6.002752822
4126	4.363403232	6.002200159
4127	4.36307978	6.001711056
4128	4.362566565	6.000973362
4129	4.362045524	6.000413552
4130	4.361418432	5.999489325
4131	4.361257786	5.999237288
4132	4.360613423	5.998386814
4133	4.360124844	5.997662252
4134	4.359665389	5.997062302
4135	4.359657917	5.997038694
4136	4.359240178	5.996521997
4137	4.358980118	5.996103524
4138	4.358566467	5.995504443
4139	4.358004215	5.99472366
4140	4.357595458	5.994219215
4141	4.357311245	5.993799643
4142	4.356805504	5.99304945
4143	4.356340694	5.992363557
4144	4.356081214	5.991916918
4145	4.355181716	5.990683434
4146	4.354964897	5.990345307
4147	4.354423536	5.989647374
4148	4.354417205	5.989638506
4149	4.35389524	5.989016074
4150	4.35354137	5.988514617
4151	4.352994421	5.987688637
4152	4.352572853	5.98715775
4153	4.352127113	5.986513276
4154	4.351293539	5.985312179
4155	4.350834947	5.984685228
4156	4.350073136	5.983638498
4157	4.349591037	5.983070548
4158	4.349057382	5.982242763
4159	4.348176752	5.981065473
4160	4.347908521	5.980680579
4161	4.347324358	5.97998759
4162	4.346983523	5.979444339
4163	4.346490998	5.97875213
4164	4.345566287	5.977430116
4165	4.345082917	5.976760467
4166	4.344823183	5.976377699
4167	4.34478922	5.976334539
4168	4.344049497	5.975239587
4169	4.343284256	5.974106707
4170	4.342902247	5.973518535
4171	4.342274388	5.972707778
4172	4.341741479	5.971966607
4173	4.340898156	5.970802539
4174	4.340120894	5.969934196
4175	4.339629815	5.96930933
4176	4.339074135	5.968597042
4177	4.338566954	5.967873474
4178	4.338159659	5.967247425
4179	4.337770391	5.966707322
4180	4.336828676	5.965312577
4181	4.336412812	5.964722693
4182	4.335761784	5.963767671
4183	4.335287191	5.963063714
4184	4.334602586	5.962153876
4185	4.334199428	5.961503733
4186	4.333710784	5.960834561
4187	4.332986255	5.959755386
4188	4.332784493	5.959396274
4189	4.332611792	5.959092604
4190	4.332299572	5.958611776
4191	4.331771803	5.957886201
4192	4.331092273	5.957115795
4193	4.330793608	5.956776961
4194	4.33038171	5.956231664
4195	4.329871303	5.955497171
4196	4.329425368	5.954910563
4197	4.329168159	5.954575461
4198	4.328536111	5.95370127
4199	4.327659246	5.952607969
4200	4.327601001	5.952538186
4201	4.32696189	5.951661527
4202	4.326386357	5.950839109
4203	4.326129637	5.95054827
4204	4.325327994	5.949430255
4205	4.324821729	5.94869383
4206	4.324205094	5.947885816
4207	4.323514346	5.946939529
4208	4.322977992	5.946150645
4209	4.322428903	5.945530866
4210	4.322070308	5.944969613
4211	4.321572215	5.944381067
4212	4.321097779	5.943748773
4213	4.320710719	5.943270698
4214	4.320367716	5.942902833
4215	4.320347037	5.942871595
4216	4.319873851	5.942207612
4217	4.319477054	5.941686856
4218	4.318911854	5.941072475
4219	4.318226669	5.940177222
4220	4.317677356	5.939473238
4221	4.317284055	5.938967818
4222	4.316819078	5.938318213
4223	4.316172982	5.937572414
4224	4.315737607	5.9370199
4225	4.315191421	5.936197796
4226	4.314781721	5.935573589
4227	4.314231282	5.934846774
4228	4.313788839	5.934090301
4229	4.313493574	5.933613918
4230	4.313462535	5.933571803
4231	4.312844307	5.932942436
4232	4.312619195	5.932629636
4233	4.312183985	5.932047428
4234	4.311709	5.93131104
4235	4.311385223	5.93080397
4236	4.310774967	5.929946567
4237	4.310431071	5.929448379
4238	4.309994402	5.928894485
4239	4.309167392	5.927866596
4240	4.308548647	5.927085673
4241	4.308089264	5.926453544
4242	4.307427413	5.925494817
4243	4.306975708	5.924899975
4244	4.306967567	5.924891521
4245	4.306221784	5.923983311
4246	4.305933599	5.923617076
4247	4.305913683	5.923600671
4248	4.305909403	5.923554263
4249	4.305320311	5.922698471
4250	4.304639809	5.921849988
4251	4.304376874	5.921464539
4252	4.304173715	5.921162217
4253	4.303783236	5.920622357
4254	4.303404054	5.92008266
4255	4.302816269	5.919198805
4256	4.302153719	5.918169208
4257	4.301874482	5.917830227
4258	4.301483536	5.91742641
4259	4.300811598	5.916429973
4260	4.300186894	5.915436463
4261	4.300043292	5.91523986
4262	4.299323966	5.914320342
4263	4.298900323	5.913774858
4264	4.298672103	5.913468519
4265	4.298329349	5.913011072
4266	4.297882993	5.912230465
4267	4.297415406	5.911521898
4268	4.296818343	5.910759418
4269	4.296182462	5.909901644
4270	4.295646901	5.909162289
4271	4.295242903	5.908576048
4272	4.294998221	5.908215642
4273	4.294417997	5.907285457
4274	4.293869585	5.90655141
4275	4.293395293	5.905912667
4276	4.293064976	5.905572957
4277	4.292809953	5.905215557
4278	4.292476128	5.904712632
4279	4.292006862	5.904064326
4280	4.291520172	5.90338828
4281	4.291418277	5.903209073
4282	4.291345783	5.903129815
4283	4.290952304	5.902561962
4284	4.290547845	5.901934857
4285	4.290543457	5.901929777
4286	4.289721061	5.900870401
4287	4.289082961	5.900089447
4288	4.28856904	5.899428723
4289	4.287858061	5.89854426
4290	4.287855326	5.898541239
4291	4.287828055	5.89844653
4292	4.287147814	5.897481169
4293	4.286747723	5.896866232
4294	4.286159187	5.896036274
4295	4.285544891	5.895239723
4296	4.285388842	5.894950847
4297	4.285042502	5.894484612
4298	4.284334943	5.893376884
4299	4.28385615	5.89271107
4300	4.283342924	5.891958099
4301	4.28284567	5.891240956
4302	4.282089936	5.890239336
4303	4.281727662	5.889781054
4304	4.281339046	5.889320872
4305	4.280927095	5.888704607
4306	4.280919584	5.888699212
4307	4.280284335	5.887819261
4308	4.279850509	5.887288745
4309	4.279550738	5.886865943
4310	4.279023622	5.88621609
4311	4.278756968	5.885868207
4312	4.278512177	5.885491003
4313	4.277801829	5.884358409
4314	4.277317039	5.883683882
4315	4.277160556	5.883505803
4316	4.27667113	5.882773178
4317	4.275977557	5.881689951
4318	4.275687758	5.881224181
4319	4.275295932	5.880702627
4320	4.275265242	5.880655021
4321	4.274918766	5.880225594
4322	4.274273845	5.879257036
4323	4.27386177	5.878711208
4324	4.273547273	5.878133334
4325	4.273121868	5.87753629
4326	4.272610265	5.876834205
4327	4.272345384	5.876396882
4328	4.271753131	5.875572934
4329	4.271243748	5.874739123
4330	4.270675275	5.873832606
4331	4.270281434	5.873328133
4332	4.269860644	5.872689337
4333	4.269431647	5.872071584
4334	4.268956627	5.871489719
4335	4.268833309	5.871314634
4336	4.268257103	5.870397778
4337	4.267835937	5.869846672
4338	4.266982603	5.868530279
4339	4.266391486	5.867797117
4340	4.265958402	5.86718672
4341	4.265291514	5.866186505
4342	4.264886234	5.865629669
4343	4.264277964	5.864777515
4344	4.263718719	5.864043354
4345	4.263456585	5.863571244
4346	4.263053281	5.863031003
4347	4.26250978	5.862410743
4348	4.261918661	5.861590037
4349	4.261441013	5.860887657
4350	4.260726151	5.859896891
4351	4.259941601	5.858795045
4352	4.259575422	5.858303913
4353	4.259181473	5.857648518
4354	4.258347383	5.856555594
4355	4.257659861	5.855583502
4356	4.256997905	5.854590401
4357	4.256723385	5.854155488
4358	4.256544177	5.853878614
4359	4.255956894	5.852997049
4360	4.255624551	5.85251866
4361	4.255033517	5.851757669
4362	4.254626188	5.851160863
4363	4.253976234	5.850319598
4364	4.253386787	5.849492511
4365	4.253231316	5.849329909
4366	4.252839409	5.848726459
4367	4.252142488	5.84770395
4368	4.251771816	5.847245208
4369	4.251564746	5.846938522
4370	4.250994615	5.846267562
4371	4.250764285	5.846032935
4372	4.250264107	5.845296923
4373	4.250100705	5.845103829
4374	4.24972449	5.844572518
4375	4.249275163	5.843929665
4376	4.248980243	5.843546194
4377	4.248480532	5.842782343
4378	4.248242084	5.842463567
4379	4.247917831	5.842030406
4380	4.247651943	5.84170227
4381	4.247422524	5.841357828
4382	4.247083394	5.840893547
4383	4.246720574	5.840318298
4384	4.246456318	5.839858839
4385	4.245794243	5.838768164
4386	4.245434335	5.838258865
4387	4.244967165	5.837695645
4388	4.244664272	5.837258137
4389	4.24443097	5.836917385
4390	4.243897689	5.836173535
4391	4.243639246	5.835861792
4392	4.242642728	5.834649134
4393	4.242021041	5.833621425
4394	4.241531452	5.832960995
4395	4.24086843	5.831962677
4396	4.240439028	5.831354482
4397	4.239900112	5.830486748
4398	4.239739625	5.83024982
4399	4.239195448	5.829467644
4400	4.238411544	5.82829761
4401	4.237900378	5.827615642
4402	4.237460653	5.826910573
4403	4.237124214	5.826439332
4404	4.236405424	5.825450548
4405	4.236139229	5.825117002
4406	4.235845251	5.824705099
4407	4.235379186	5.824072847
4408	4.234624719	5.822960999
4409	4.234364781	5.822670885
4410	4.233971409	5.822069887
4411	4.233522141	5.821511818
4412	4.233100105	5.820968563
4413	4.23263227	5.820424467
4414	4.232074603	5.819673036
4415	4.231677024	5.819197342
4416	4.231393204	5.81881098
4417	4.230577042	5.817630521
4418	4.230133793	5.816908347
4419	4.230020172	5.816708678
4420	4.229649816	5.816049133
4421	4.229014102	5.815072393
4422	4.228402613	5.814168778
4423	4.227970808	5.813487058
4424	4.227543738	5.812853744
4425	4.227030938	5.812165174
4426	4.22651287	5.811453716
4427	4.226160079	5.810977266
4428	4.22562937	5.810243971
4429	4.225219483	5.809618787
4430	4.225058082	5.8094369
4431	4.224692582	5.808938406
4432	4.224389403	5.80858028
4433	4.224333261	5.808535565
4434	4.223879826	5.807942161
4435	4.223554713	5.807607161
4436	4.223025467	5.806854313
4437	4.222438242	5.806252289
4438	4.221859154	5.805450386
4439	4.22184827	5.805398028
4440	4.22138777	5.804807349
4441	4.221049459	5.804381843
4442	4.220581554	5.803793776
4443	4.219802813	5.802813569
4444	4.219064184	5.80170889
4445	4.21876322	5.801349642
4446	4.218339851	5.800886937
4447	4.21779726	5.80013234
4448	4.217201842	5.799336353
4449	4.21657324	5.798385146
4450	4.215819419	5.797303979
4451	4.215358445	5.796796504
4452	4.215348249	5.79678556
4453	4.214556487	5.795743927
4454	4.213994265	5.795004833
4455	4.213476249	5.794205806
4456	4.213089409	5.793608424
4457	4.212904489	5.793379057
4458	4.212474514	5.792745449
4459	4.211610981	5.791720492
4460	4.211298849	5.791289816
4461	4.211241015	5.791188906
4462	4.210715541	5.790505149
4463	4.21030847	5.789832103
4464	4.209880937	5.789251393
4465	4.209072851	5.788237099
4466	4.208554267	5.787554545
4467	4.20801587	5.786873579
4468	4.207308254	5.78586457
4469	4.206658745	5.784901497
4470	4.206231034	5.784412714
4471	4.205560842	5.783473755
4472	4.204903486	5.78273412
4473	4.204280989	5.781933136
4474	4.203525046	5.780859412
4475	4.203085674	5.780276716
4476	4.202290746	5.77922554
4477	4.201639446	5.778411879
4478	4.200808299	5.777377015
4479	4.200382201	5.776826084
4480	4.200004951	5.776263448
4481	4.199937483	5.776174366
4482	4.199459566	5.775627552
4483	4.199030319	5.775061639
4484	4.198376539	5.774104278
4485	4.197820727	5.773332087
4486	4.197498524	5.772962422
4487	4.197003586	5.772165093
4488	4.196326286	5.771152004
4489	4.195978116	5.770689807
4490	4.195766835	5.770439032
4491	4.195509727	5.770034181
4492	4.195436131	5.769931158
4493	4.19490791	5.769169695
4494	4.194887936	5.76915428
4495	4.194323937	5.768316191
4496	4.193962333	5.767873846
4497	4.193545872	5.767282263
4498	4.193163953	5.76679382
4499	4.1924654	5.765852265
4500	4.192251273	5.765576989
4501	4.191862596	5.765003925
4502	4.191328451	5.764201782
4503	4.190882542	5.763656171
4504	4.190861464	5.763633064
4505	4.190472728	5.763102357
4506	4.189943066	5.76237289
4507	4.189611525	5.761691707
4508	4.18864948	5.760432822
4509	4.18831438	5.760028753
4510	4.187947212	5.759520872
4511	4.187929815	5.759439269
4512	4.187328733	5.758461423
4513	4.186732837	5.757546714
4514	4.186316469	5.757058792
4515	4.185994261	5.756601983
4516	4.185630039	5.75605045
4517	4.185286096	5.755528175
4518	4.184821343	5.754829006
4519	4.184213049	5.754154141
4520	4.183759078	5.753486759
4521	4.183380662	5.752876656
4522	4.182481203	5.751678766
4523	4.182070825	5.75117534
4524	4.181940196	5.750993086
4525	4.181140945	5.749882221
4526	4.180748292	5.749313351
4527	4.180653005	5.749131568
4528	4.180030848	5.748266915
4529	4.179962596	5.748157197
4530	4.179237467	5.747146321
4531	4.178737943	5.746443698
4532	4.178299841	5.745877177
4533	4.178025396	5.74549632
4534	4.177865008	5.745288846
4535	4.177000497	5.744013417
4536	4.176414022	5.743209903
4537	4.175902682	5.742462062
4538	4.175321961	5.741741434
4539	4.174879348	5.741120511
4540	4.174551495	5.740614083
4541	4.174336417	5.740230813
4542	4.173899261	5.739720548
4543	4.173580437	5.739287397
4544	4.173504987	5.7391778
4545	4.172951368	5.738467477
4546	4.172548594	5.737959503
4547	4.172214758	5.737498871
4548	4.171648251	5.736780165
4549	4.17108927	5.736033824
4550	4.170355296	5.735060258
4551	4.169578122	5.734071817
4552	4.169048045	5.73340199
4553	4.168619383	5.7328048
4554	4.168305518	5.732452413
4555	4.167741218	5.731708822
4556	4.167336775	5.731116226
4557	4.167042518	5.730770346
4558	4.166525081	5.730133778
4559	4.166259814	5.729699886
4560	4.165803296	5.728945808
4561	4.165095035	5.728104207
4562	4.164640535	5.727566407
4563	4.163872908	5.726600612
4564	4.163457379	5.726025443
4565	4.162768542	5.725091223
4566	4.162322303	5.724387759
4567	4.161883878	5.723865658
4568	4.161573811	5.723519676
4569	4.161150559	5.722926317
4570	4.160907518	5.722576155
4571	4.160111565	5.721403603
4572	4.159891763	5.721122536
4573	4.159309507	5.720260331
4574	4.158824783	5.719672894
4575	4.158445419	5.719128979
4576	4.15823274	5.718805829
4577	4.158224728	5.718798427
4578	4.157896822	5.718427476
4579	4.157710879	5.718141545
4580	4.157419438	5.717747788
4581	4.15700513	5.717100827
4582	4.156652932	5.716601641
4583	4.156092061	5.715926969
4584	4.155750537	5.715496265
4585	4.15536	5.715039778
4586	4.154842171	5.714272594
4587	4.154132018	5.713412797
4588	4.153826141	5.712921536
4589	4.153358584	5.712181444
4590	4.153110459	5.71181012
4591	4.152942193	5.711593609
4592	4.152272331	5.710612736
4593	4.152001755	5.710317226
4594	4.151232606	5.709278536
4595	4.150736686	5.708601934
4596	4.150188893	5.707832706
4597	4.149705676	5.707189414
4598	4.149067586	5.706321099
4599	4.148566526	5.705523682
4600	4.148111255	5.704905272
4601	4.147752498	5.704373996
4602	4.147228563	5.703654979
4603	4.146872779	5.703157034
4604	4.146214608	5.702211832
4605	4.145742825	5.70157874
4606	4.145305823	5.700857164
4607	4.145194515	5.700693592
4608	4.144814492	5.700061148
4609	4.144728231	5.69994335
4610	4.144322506	5.69944905
4611	4.143792121	5.698757569
4612	4.143229202	5.697925213
4613	4.142661321	5.697231531
4614	4.142312729	5.696685918
4615	4.142082192	5.696391114
4616	4.141877057	5.696117009
4617	4.141110236	5.695141107
4618	4.140691602	5.694476466
4619	4.140509104	5.694203451
4620	4.140242711	5.693832578
4621	4.139564666	5.692822922
4622	4.139427932	5.692673246
4623	4.139310351	5.69247518
4624	4.139120951	5.692254106
4625	4.138764771	5.691679824
4626	4.138251872	5.690941286
4627	4.137812376	5.69033908
4628	4.137383987	5.689728302
4629	4.136816459	5.688910395
4630	4.136814545	5.688908657
4631	4.13629254	5.688345012
4632	4.135705545	5.687616857
4633	4.135243562	5.686930051
4634	4.134961425	5.686502328
4635	4.134400945	5.685681256
4636	4.133985289	5.685024659
4637	4.133566687	5.684487168
4638	4.133316801	5.684116884
4639	4.132923189	5.683634991
4640	4.132665357	5.683321739
4641	4.132411169	5.682895044
4642	4.131968534	5.682215868
4643	4.131181256	5.681106305
4644	4.130498724	5.680265144
4645	4.130150447	5.679691851
4646	4.12937547	5.678741478
4647	4.128795632	5.677899184
4648	4.128689962	5.677742919
4649	4.128323901	5.677208151
4650	4.127973099	5.676648539
4651	4.127639256	5.676129517
4652	4.12710096	5.675393881
4653	4.126493227	5.674522167
4654	4.125980117	5.673755377
4655	4.12558666	5.67314854
4656	4.125113047	5.67242121
4657	4.124609451	5.671779817
4658	4.124379869	5.671475187
4659	4.123787489	5.670653488
4660	4.123275683	5.669947828
4661	4.123011839	5.669590114
4662	4.12253694	5.668914555
4663	4.122131522	5.668362738
4664	4.121950477	5.668055453
4665	4.121462239	5.667365154
4666	4.120935969	5.666621284
4667	4.120805391	5.666437434
4668	4.120524231	5.666068739
4669	4.120058914	5.665441764
4670	4.119872665	5.665157311
4671	4.119351465	5.664454619
4672	4.118988584	5.664042038
4673	4.118825426	5.663834987
4674	4.118375636	5.663155191
4675	4.117922223	5.662548711
4676	4.117650736	5.662112034
4677	4.11708298	5.661213483
4678	4.11655866	5.66043098
4679	4.116103753	5.659920935
4680	4.115878256	5.659638131
4681	4.115637695	5.659245635
4682	4.115292775	5.658705314
4683	4.114948421	5.658215368
4684	4.114878097	5.658084498
4685	4.114107255	5.656928447
4686	4.113656901	5.656322819
4687	4.113175666	5.655723886
4688	4.112821781	5.655141436
4689	4.112181523	5.654254228
4690	4.11176	5.653623679
4691	4.111560227	5.653315072
4692	4.11099646	5.652527855
4693	4.110732758	5.652154056
4694	4.1103613	5.651651121
4695	4.109553641	5.650591505
4696	4.109176556	5.6501259
4697	4.10832776	5.649032272
4698	4.108325491	5.649030399
4699	4.108071398	5.648726935
4700	4.107774627	5.648350669
4701	4.107206569	5.647539444
4702	4.10720399	5.647536812
4703	4.106777219	5.647027033
4704	4.106048386	5.646041532
4705	4.105599132	5.645403698
4706	4.105239515	5.644960779
4707	4.105005937	5.644618926
4708	4.104641982	5.644186252
4709	4.104397051	5.643785174
4710	4.104031704	5.643237021
4711	4.103746802	5.642824844
4712	4.103412864	5.642302264
4713	4.103115568	5.641847305
4714	4.102941616	5.641676282
4715	4.102504815	5.641156136
4716	4.102119375	5.640586358
4717	4.101580501	5.639813648
4718	4.101559953	5.639793852
4719	4.101019364	5.638988874
4720	4.100627977	5.638391461
4721	4.100516003	5.638229367
4722	4.100005955	5.637577348
4723	4.099677973	5.636900179
4724	4.099149915	5.636298713
4725	4.098969838	5.636045597
